"","raw_id","site","year_mo","easting","northing","mean.max.canopy.ht.aop","max.canopy.ht.aop","rumple.aop","deepgap.fraction.aop","cover.fraction.aop","top.rugosity.aop","vert.sd.aop","vertCV.aop","sd.sd.aop","entropy.aop","GFP.AOP.aop","VAI.AOP.aop","VCI.AOP.aop","q25.aop","q50.aop","new_ID"
"414","509","LENO","2017-06","387830.96","3521093.138","25.0437959183673","35.175","2.30046376339029","0.111111111111111","0.888888888888889","6.00200994929115","7.30925578698929","0.320431976609914","5.71992514220688","0.728049413467571","0.893616288754106","8.36077857716127","0.728049413467571","17.3075","23.37","LENO 2017-06 387830.96 3521093.138"
"415","510","LENO","2017-06","387861.875","3520073.786","27.3683746835443","34.557","2.83864483599842","0.104308390022676","0.895691609977324","5.8716096740012","9.08986413426101","0.389461917840852","4.65436413104512","0.742005747852499","0.905737386456133","6.90273371279019","0.742005747852499","20.185","25.745","LENO 2017-06 387861.875 3520073.786"
"416","511","LENO","2017-06","388041.243","3521753.593","28.5017493670886","39.481","3.73987488353605","0.104308390022676","0.895691609977324","10.057241062655","12.6163292638647","0.537250209486187","6.50943216330666","0.785811101629527","0.923848354621201","6.39089114611963","0.785811101629527","11.2625","28.08","LENO 2017-06 388041.243 3521753.593"
"417","512","LENO","2017-06","388103.831","3521213.188","19.2465879396985","33.443","3.59966907704542","0.0975056689342404","0.90249433106576","8.03433139365864","8.27391612468392","0.466606668390258","2.48127921358126","0.757348069010244","0.876878000066627","9.60545197470779","0.757348069010244","11.165","16.44","LENO 2017-06 388103.831 3521213.188"
"418","513","LENO","2017-06","388187.488","3520164.417","36.3099602122016","40.339","2.01366060493916","0.145124716553288","0.854875283446712","2.44915356655349","7.53190247779929","0.230434309793729","4.56946440832184","0.658659179960837","0.837737925412938","16.0193907154858","0.658659179960837","30.82","35.25","LENO 2017-06 388187.488 3520164.417"
"419","514","LENO","2017-06","388310.928","3519773.841","29.8309088607595","37.254","3.96119103361818","0.104308390022676","0.895691609977324","5.34948906586267","9.19340829611888","0.354072883814507","3.57971982208539","0.719552927193641","0.900307363956407","8.26713055075076","0.719552927193641","21.04","29.7","LENO 2017-06 388310.928 3519773.841"
"420","515","LENO","2017-06","388310.994","3519864.277","15.0576237373737","38.819","3.3953801216463","0.0571428571428571","0.942857142857143","8.88398426510454","8.7576119627193","0.648811411286487","1.52973478209036","0.732755321631729","0.91297697589931","7.83028626552878","0.732755321631729","7.27","9.73","LENO 2017-06 388310.994 3519864.277"
"421","516","LENO","2017-06","388552.494","3521603.317","21.9046798941799","31.647","3.04707325527495","0.142857142857143","0.857142857142857","5.37518894869106","6.92554870348254","0.380531598229088","4.51875900041762","0.733191794890285","0.87897332336206","8.64223576317378","0.733191794890285","13.2375","18.11","LENO 2017-06 388552.494 3521603.317"
"422","517","LENO","2017-06","389183.524","3522293.257","14.140587628866","20.499","1.5283207392628","0.120181405895692","0.879818594104308","1.45212524465057","3.52753770586632","0.274767716309698","1.50469965157357","0.480392934330727","0.8815234076217","5.83722994041912","0.480392934330727","12.35","13.4","LENO 2017-06 389183.524 3522293.257"
"423","518","LENO","2017-06","389269.312","3522682.413","24.4090359897172","34.59","4.12743878151172","0.117913832199546","0.882086167800453","8.32803809421531","10.737393842472","0.524717407046859","6.66371024809472","0.756840103401728","0.913736712418462","6.74414733988037","0.756840103401728","8.8","23.63","LENO 2017-06 389269.312 3522682.413"
"424","519","LENO","2017-06","389450.79","3523492.355","30.7947040816327","37.384","3.37401035793053","0.111111111111111","0.888888888888889","5.58943303487382","9.11430438424891","0.335526862693735","4.91095026370799","0.731494343190489","0.888278548428502","9.40096073158483","0.731494343190489","20.2925","30.175","LENO 2017-06 389450.79 3523492.355"
"425","520","LENO","2017-06","389949.392","3525235.449","18.5212830687831","32.144","3.35732530462226","0.142857142857143","0.857142857142857","6.29138857725418","7.17268971429084","0.410289666235137","1.43715496922135","0.745625398439724","0.887893770248566","8.35872893611852","0.745625398439724","12.4825","16.42","LENO 2017-06 389949.392 3525235.449"
"426","521","LENO","2017-06","390093.979","3525179.495","29.1279386666667","36.819","4.68327160595011","0.107142857142857","0.892857142857143","7.2659419323772","9.77067187993667","0.37229042873824","5.07905803282012","0.709536144021459","0.906479383760079","7.23865678230564","0.709536144021459","20.705","30.87","LENO 2017-06 390093.979 3525179.495"
"427","522","LENO","2017-06","390219.672","3524996.396","26.7494798927614","35.781","3.37487920527061","0.154195011337868","0.845804988662131","5.4767772053205","8.17570119530651","0.353230239964152","2.66857511049476","0.740345406651703","0.909113004332908","6.83303603118178","0.740345406651703","18.935","24.55","LENO 2017-06 390219.672 3524996.396"
"428","523","LENO","2019-06","386509.353","3520074.769","17.1437633587786","35.976","3.7369210876713","0.108843537414966","0.891156462585034","8.11108359085503","8.07381731793894","0.55389421933429","4.59801222642988","0.719447740217502","0.898797579204325","8.89078518725806","0.719447740217502","8.47","10.88","LENO 2019-06 386509.353 3520074.769"
"429","524","LENO","2019-06","386991.566","3519653.851","26.5607678571429","36.514","3.53525237230112","0.111111111111111","0.888888888888889","8.57465273906694","11.0183490073418","0.490222575558379","5.1504301364079","0.760599639204446","0.932854009842852","5.06701110902683","0.760599639204446","14.1625","26.265","LENO 2019-06 386991.566 3519653.851"
"430","525","LENO","2019-06","387351.06","3520076.571","22.9556930946292","34.146","2.23711558672643","0.113378684807256","0.886621315192744","6.22792387499615","7.09017040124752","0.337511394869213","2.89339392815202","0.744100069537577","0.847373753186056","11.6666953580217","0.744100069537577","15.74","20.63","LENO 2019-06 387351.06 3520076.571"
"431","526","LENO","2019-06","387377.9","3520462.729","23.4958987012987","30.177","1.75148505794018","0.126984126984127","0.873015873015873","3.54314413951192","6.30416858609408","0.300121534370932","3.57181801021676","0.681573683256743","0.883864799911133","7.26743808587332","0.681573683256743","18.55","21.97","LENO 2019-06 387377.9 3520462.729"
"432","527","LENO","2019-06","387530.362","3519803.976","32.0258308080808","37.396","3.14138702308651","0.102040816326531","0.897959183673469","7.35786756595531","11.1651649325041","0.412826725216092","6.73954283107269","0.688811889773284","0.901380878635302","8.65803123741476","0.688811889773284","24.13","32.01","LENO 2019-06 387530.362 3519803.976"
"433","528","LENO","2019-06","387618.333","3520462.106","34.0488854961832","38.89","1.99015007195881","0.108843537414966","0.891156462585034","2.88945793493759","8.93442930664141","0.307452884631857","5.99168480459905","0.710178696078475","0.898360046342643","8.3215126554827","0.710178696078475","26.35","32.24","LENO 2019-06 387618.333 3520462.106"
"434","529","LENO","2019-06","387771.315","3519891.048","21.4678694516971","30.752","3.41229537058189","0.131519274376417","0.868480725623583","5.94349296163517","8.0028938309092","0.464109768822961","3.54634377460393","0.745482069167179","0.882762807508756","8.2573681043537","0.745482069167179","9.73","18.48","LENO 2019-06 387771.315 3519891.048"
"435","530","LENO","2019-06","387861.875","3520073.786","27.6955089974293","35.13","3.06917759012407","0.117913832199546","0.882086167800453","6.38618611261809","9.40588708003973","0.412750902358409","4.32921362740878","0.75303210680978","0.901885381742273","7.43930222556138","0.75303210680978","16.72","25.49","LENO 2019-06 387861.875 3520073.786"
"436","531","LENO","2019-06","388187.488","3520164.417","38.4800187165775","41.693","1.5634880153406","0.151927437641723","0.848072562358277","1.6554287643238","8.52183579169757","0.260943845766431","3.81980490858503","0.696664046496252","0.879848666787503","11.3794900299612","0.696664046496252","30.0025","35.61","LENO 2019-06 388187.488 3520164.417"
"437","532","LENO","2019-06","388310.928","3519773.841","30.2615","37.071","3.28863232625752","0.120181405895692","0.879818594104308","5.02076938342625","9.20460379443046","0.358001788294245","3.19695393954289","0.730670243106616","0.905795726746076","7.61776449301727","0.730670243106616","18.675","29.23","LENO 2019-06 388310.928 3519773.841"
"438","533","LENO","2019-06","388310.994","3519864.277","15.9859715025907","36.989","3.36963847522225","0.080952380952381","0.919047619047619","8.08427542066126","8.0058075483571","0.555571262785601","1.85912711994163","0.73955761061654","0.903605298438105","8.92336930595867","0.73955761061654","7.925","11.91","LENO 2019-06 388310.994 3519864.277"
"439","534","MLBS","2017-08","541794.32","4136853.963","17.4172814070352","20.502","1.43732421908713","0.0523809523809524","0.947619047619048","1.57932110090196","5.49009071775129","0.401701085643113","1.69086576394753","0.611617283395044","0.878245204728322","5.28195466041017","0.611617283395044","10.88","15.06","MLBS 2017-08 541794.32 4136853.963"
"440","535","MLBS","2017-08","541884.058","4135860.615","20.19155","23.395","1.33788640771923","0.138321995464853","0.861678004535147","1.20451729572439","6.79534584457329","0.41555335044934","3.51112948030124","0.560615414502414","0.908028170711505","4.62320457328847","0.560615414502414","15.9225","19.48","MLBS 2017-08 541884.058 4135860.615"
"441","536","MLBS","2017-08","541941.666","4135532.169","14.5784010152284","17.311","1.32310665057441","0.106575963718821","0.893424036281179","1.05982463698928","5.08757527037712","0.463389564318361","2.08700400464091","0.56706625970217","0.869968650349916","4.8742618563253","0.56706625970217","6.985","13.46","MLBS 2017-08 541941.666 4135532.169"
"442","537","MLBS","2017-08","541956.63","4135331.114","17.6818244274809","19.778","1.22491344101796","0.108843537414966","0.891156462585034","0.921960304611498","5.30353290490959","0.377350238034262","1.93936686342541","0.560367360443916","0.850018958884918","6.38680520930531","0.560367360443916","11.085","16.8","MLBS 2017-08 541956.63 4135331.114"
"443","538","MLBS","2017-08","541971.424","4134783.671","7.58908396946565","9.309","1.23154070748952","0.108843537414966","0.891156462585034","1.06001228120173","1.98873831304176","0.284432148677693","0.0893415632926087","0.414814152611938","0.701519823899197","6.67906110053455","0.414814152611938","6.31","7.62","MLBS 2017-08 541971.424 4134783.671"
"444","539","MLBS","2017-08","542063.973","4134993.07","11.4618324873096","13.859","1.25936275341015","0.106575963718821","0.893424036281179","1.12377153164184","3.37540347794314","0.355128177479684","1.79094905303549","0.506645243630878","0.800889726621383","6.00162975323491","0.506645243630878","7.7925","10.92","MLBS 2017-08 542063.973 4134993.07"
"445","540","MLBS","2017-08","542123.13","4136253.43","17.7311043256997","21.165","1.3381210126285","0.108843537414966","0.891156462585034","1.22473923580534","5.56670295604642","0.393337838109714","2.58382339385621","0.581331257578683","0.859913376032133","6.44535622163588","0.581331257578683","11.96","16.72","MLBS 2017-08 542123.13 4136253.43"
"446","541","MLBS","2017-08","542136.614010991","4135361.05937951","18.0202101265823","21.978","1.16968141150616","0.104308390022676","0.895691609977324","1.14867274496442","6.10467048398318","0.446096396478333","2.8969473717137","0.576561414423588","0.852987101518098","7.35972916603544","0.576561414423588","6.9925","17.21","MLBS 2017-08 542136.614010991 4135361.05937951"
"447","542","MLBS","2017-08","542285.916","4134615.118","8.80274365482233","11.926","1.27484598294186","0.106575963718821","0.893424036281179","1.87240350981982","2.95978735019339","0.399037780271584","1.66076352990779","0.528314716428089","0.735612244751767","7.74618631811986","0.528314716428089","5.0775","8.32","MLBS 2017-08 542285.916 4134615.118"
"448","543","MLBS","2017-08","542363.962","4135261.521","16.3961601049869","18.111","1.15832396687664","0.136054421768707","0.863945578231292","0.797363044226992","4.50305660901049","0.325587825637768","3.01908248175284","0.509251844131706","0.808507839685772","7.48052730692083","0.509251844131706","12.6225","15.94","MLBS 2017-08 542363.962 4135261.521"
"449","544","MLBS","2017-08","542405.524","4134855.841","12.5539289473684","14.557","1.21278647413582","0.138321995464853","0.861678004535147","1.05156304453269","3.51018267736651","0.333011142485465","2.06955945825743","0.507048332062294","0.79389336547054","6.92263822368227","0.507048332062294","8.39","12.03","MLBS 2017-08 542405.524 4134855.841"
"450","545","MLBS","2017-08","542405.838","4134973.348","13.3650075566751","14.895","1.1263185828957","0.0997732426303855","0.900226757369615","0.690450879215473","4.01912180151972","0.350678915069084","2.55424109271878","0.406771354740073","0.839948193830264","5.44873315706872","0.406771354740073","12.1","13.09","MLBS 2017-08 542405.838 4134973.348"
"451","546","MLBS","2017-08","542482.304","4136644.036","15.5259407216495","19.607","1.49234784586728","0.120181405895692","0.879818594104308","1.59182706820862","4.42586076973308","0.339450466787905","2.11339045520789","0.570446358253266","0.854347352859499","6.157694360529","0.570446358253266","11.11","14.6","MLBS 2017-08 542482.304 4136644.036"
"452","547","MLBS","2017-08","542514.739","4136762.794","14.6231231155779","17.067","1.35431937129434","0.0975056689342404","0.90249433106576","1.36652460226031","3.98738443978119","0.320719437054743","1.88920307721915","0.545291300315643","0.823534561149183","6.32685435697801","0.545291300315643","10.87","13.79","MLBS 2017-08 542514.739 4136762.794"
"453","548","MLBS","2017-08","542632.311","4136519.606","16.0802641025641","18.306","1.2415869029302","0.115646258503401","0.884353741496599","0.993967175001547","4.84081924179595","0.374364658262845","2.62213621418051","0.55660507112726","0.857376665228276","5.69562428695474","0.55660507112726","11.2975","15.1","MLBS 2017-08 542632.311 4136519.606"
"454","549","MLBS","2018-07","537612.325","4140998.446","26.5339796954315","29.815","1.4258817864776","0.106575963718821","0.893424036281179","1.72873104988708","5.99287815059492","0.262188128919596","2.63367161854559","0.618675800486106","0.865316066944288","8.7769025299371","0.618675800486106","21.90175","24.5005","MLBS 2018-07 537612.325 4140998.446"
"455","550","MLBS","2018-07","538210.77","4140964.591","28.7044884318766","32.239","2.03917367054288","0.117913832199546","0.882086167800453","2.67644312031535","7.08076192217706","0.302389358296948","2.95507644427627","0.701218139465285","0.880361611367172","8.4354528537453","0.701218139465285","19.94525","25.624","MLBS 2018-07 538210.77 4140964.591"
"456","551","MLBS","2018-07","539170.365","4141236.465","25.8524793814433","32.98","3.27902666516476","0.120181405895692","0.879818594104308","6.44656971597554","9.63442694416608","0.454157106365383","3.37096782782787","0.712689583079321","0.903747219491917","7.81328540774029","0.712689583079321","14.12875","25.6","MLBS 2018-07 539170.365 4141236.465"
"457","552","MLBS","2018-07","539707.221","4142044.152","23.6330705289673","26.73","1.75611737906176","0.0997732426303855","0.900226757369615","2.38760343264512","6.14001114154442","0.315683755875639","2.02510486476535","0.629589949376081","0.806551981496184","13.0205166810463","0.629589949376081","17.02475","22.024","MLBS 2018-07 539707.221 4142044.152"
"458","553","MLBS","2018-07","541794.32","4136853.963","17.8037857142857","21.208","1.45890875216394","0.111111111111111","0.888888888888889","1.66092665104557","4.79582104218443","0.348290750819569","1.14628707933297","0.63128351769311","0.833475466407909","8.0861025356691","0.63128351769311","11.914","14.998","MLBS 2018-07 541794.32 4136853.963"
"459","554","MLBS","2018-07","542123.13","4136253.43","18.1501518987342","20.92","1.20539708091058","0.104308390022676","0.895691609977324","0.922242745947058","5.2737600226365","0.385669629179592","1.50733127335105","0.608658826447676","0.812478715302899","10.4840230606739","0.608658826447676","11.191","15.507","MLBS 2018-07 542123.13 4136253.43"
"460","555","MLBS","2018-07","542482.304","4136644.036","16.0169035532995","20.168","1.55877324869124","0.106575963718821","0.893424036281179","1.77216409754818","3.9095218913355","0.304876812581296","1.0861762368264","0.602840504376328","0.793768814616508","9.32523682580127","0.602840504376328","10.6315","13.777","MLBS 2018-07 542482.304 4136644.036"
"461","556","MLBS","2018-07","542514.739","4136762.794","15.0785087719298","17.332","1.32111516666943","0.0952380952380952","0.904761904761905","1.16916501120044","4.01528438549559","0.357938430825254","0.704323474513486","0.601059695707095","0.792118899778952","8.54383258869234","0.601059695707095","9.057","12.281","MLBS 2018-07 542514.739 4136762.794"
"462","557","MLBS","2018-07","542632.311","4136519.606","16.4486506329114","18.699","1.26038416394837","0.104308390022676","0.895691609977324","1.0166604005363","4.60527211925487","0.371820699803077","1.65083917110203","0.603289355372722","0.788739945606002","11.8848487033667","0.603289355372722","10.204","13.8675","MLBS 2018-07 542632.311 4136519.606"
"463","559","NIWO","2018-08","451146.351","4432366.174","5.93007070707071","18.662","3.18463198919594","0.102040816326531","0.897959183673469","4.05119185838796","3.40559555010389","0.523864203828543","0.637915618902293","0.592928113692938","0.85707073024382","6.65878049881192","0.592928113692938","3.877","6.086","NIWO 2018-08 451146.351 4432366.174"
"464","560","NIWO","2018-08","451385.162","4432758.83","3.0976641221374","12.207","2.42349774667195","0.108843537414966","0.891156462585034","2.49993923276357","2.50377084254095","0.666054272473801","0.714253937860778","0.500700887129686","0.886285489968633","3.68349691404255","0.500700887129686","1.92425","3.195","NIWO 2018-08 451385.162 4432758.83"
"465","561","NIWO","2018-08","451474.16","4432040.348","6.32635969387755","13.84","3.16285186629205","0.111111111111111","0.888888888888889","3.52969007800402","3.23338021613133","0.53627509747668","1.21756828535429","0.576375745850632","0.840431007306759","6.25766836930309","0.576375745850632","3.444","5.5325","NIWO 2018-08 451474.16 4432040.348"
"466","562","NIWO","2018-08","452040.796","4432097.289","7.72767091836735","14.978","3.31851217091763","0.111111111111111","0.888888888888889","3.97256780664406","3.22832188178696","0.436698404043651","1.2448847420764","0.584706104114798","0.818162801193671","7.47198296794892","0.584706104114798","4.8845","7.564","NIWO 2018-08 452040.796 4432097.289"
"467","563","NIWO","2018-08","452194.764","4432907.626","4.44575959079284","14.609","2.93101430220116","0.113378684807256","0.886621315192744","2.88180700941113","2.91277630627122","0.659133426443998","0.531380128989514","0.53712247476235","0.880185613093987","4.14441572669225","0.53712247476235","2.2365","3.787","NIWO 2018-08 452194.764 4432907.626"
"468","564","NIWO","2018-08","452254.353","4431766.187","8.99234351145038","17.97","4.1814043796662","0.108843537414966","0.891156462585034","4.87388426966068","4.2984607998924","0.506186196395169","1.18340779253814","0.642147401439103","0.859799010907054","5.8291406052579","0.642147401439103","5.10825","8.748","NIWO 2018-08 452254.353 4431766.187"
"469","565","NIWO","2018-08","452315.392","4432606.622","6.15101002506266","11.731","2.79670568709491","0.0952380952380952","0.904761904761905","3.26451758768447","2.71397450877472","0.461518008171674","0.651190134576454","0.542588412451835","0.789971114078362","6.80865945129694","0.542588412451835","3.70575","5.8525","NIWO 2018-08 452315.392 4432606.622"
"470","566","NIWO","2018-08","452464.759","4432218.686","6.91312307692308","16.625","3.95313813403092","0.115646258503401","0.884353741496599","4.57573991996347","4.0896741494073","0.563229067647614","1.81492961565321","0.627225070907258","0.869643515740796","5.65061242237131","0.627225070907258","3.8395","7.0525","NIWO 2018-08 452464.759 4432218.686"
"471","567","NIWO","2018-08","452614.41","4431677.149","6.58230904522613","13.991","3.12813862964729","0.0975056689342404","0.90249433106576","3.4519032165009","2.97791442796921","0.493556405572595","0.953875330016767","0.564182283382007","0.860211420851209","6.02004169569098","0.564182283382007","3.677","6.01","NIWO 2018-08 452614.41 4431677.149"
"472","568","NIWO","2018-08","452672.482","4432488.515","9.32970652173913","13.805","2.63928462569699","0.165532879818594","0.834467120181406","2.8110052534439","3.09512657686713","0.403520036421685","0.941488938716482","0.564117214896825","0.770874731569966","7.6822620206368","0.564117214896825","5.41","8.226","NIWO 2018-08 452672.482 4432488.515"
"473","569","NIWO","2018-08","453244.515","4433537.139","4.52824137931034","11.66","2.39678919942507","0.145124716553288","0.854875283446712","2.66148618648236","2.3064323553113","0.503989510760466","0.612177558855039","0.503208273850444","0.850372171960703","4.88973679648036","0.503208273850444","2.919","4.563","NIWO 2018-08 453244.515 4433537.139"
"474","570","NIWO","2018-08","453305.047","4433116.906","7.30179949238579","19.081","3.70794409389798","0.106575963718821","0.893424036281179","3.76487240917993","3.61197463998961","0.544064050483877","0.832949843933512","0.604772457735814","0.873134734654281","5.93172026217457","0.604772457735814","3.79675","6.33","NIWO 2018-08 453305.047 4433116.906"
"475","571","NIWO","2018-08","453332.439","4432457.801","8.84678125","13.738","2.87896066619719","0.129251700680272","0.870748299319728","3.49163803181759","3.09961708102136","0.397315147534085","1.17772396459702","0.568192963291617","0.764612855944691","7.8090237483563","0.568192963291617","5.5905","8.225","NIWO 2018-08 453332.439 4432457.801"
"476","572","NIWO","2018-08","453636.065","4432427.207","9.21491326530612","14.574","2.85032006020166","0.111111111111111","0.888888888888889","3.72029532043227","3.06738058695317","0.377792636300744","0.877494968299674","0.565427900798873","0.772316276611924","8.24414501394063","0.565427900798873","6.01325","8.631","NIWO 2018-08 453636.065 4432427.207"
"477","573","NIWO","2018-08","453724.471","4433267.545","5.86886301369863","10.363","2.39191676445959","0.172335600907029","0.827664399092971","2.62639946324314","2.24323915734696","0.425571694909815","0.923026907501353","0.502892069352161","0.781657357790346","6.32292066798543","0.502892069352161","3.5915","5.3135","NIWO 2018-08 453724.471 4433267.545"
"478","576","NIWO","2019-08","450123.158","4433087.643","8.93023469387755","18.304","4.0580061919839","0.111111111111111","0.888888888888889","4.3486447271168","4.05627912654151","0.506367675169632","1.07543768992363","0.634961396672088","0.879675737876696","6.32101444660296","0.634961396672088","4.88575","7.9365","NIWO 2019-08 450123.158 4433087.643"
"479","579","NIWO","2019-08","450274.689","4433508.24","1.41442964824121","4.78","1.37310234561805","0.0975056689342404","0.90249433106576","1.35692939729549","1.05662043867226","0.53328052910647","0.227346609804719","0.328649152998636","0.775731307325722","2.31328118643936","0.328649152998636","1.134","2.0035","NIWO 2019-08 450274.689 4433508.24"
"480","580","NIWO","2019-08","452315.392","4432606.622","6.32006281407035","12.087","2.70899390332389","0.0975056689342404","0.90249433106576","3.19045890804182","2.74914437954956","0.469280673690927","0.67667528409519","0.544656422862904","0.794458419632815","6.60964128687768","0.544656422862904","3.6325","5.857","NIWO 2019-08 452315.392 4432606.622"
"481","581","NIWO","2019-08","452464.759","4432218.686","6.78160705289673","17.669","4.18297390368598","0.0997732426303855","0.900226757369615","4.62714203650706","4.13360046961778","0.560873087410904","1.47175562432437","0.629557019004807","0.867320874410419","5.74957781902119","0.629557019004807","3.953","7.075","NIWO 2019-08 452464.759 4432218.686"
"482","582","NIWO","2019-08","452672.482","4432488.515","9.55452021563342","13.688","2.64764311520788","0.158730158730159","0.841269841269841","2.88286112507733","3.06101901503005","0.389348892440738","1.0236700735277","0.562947246697814","0.780415956081237","7.93128292675804","0.562947246697814","5.714","8.39","NIWO 2019-08 452672.482 4432488.515"
"483","583","NIWO","2019-08","453244.515","4433537.139","4.43364907651715","11.835","2.44919589029144","0.140589569160998","0.859410430839002","2.63000042565791","2.28887903061391","0.512761970381741","0.48712737478246","0.498494149938571","0.854139041344662","4.77467739522035","0.498494149938571","2.722","4.453","NIWO 2019-08 453244.515 4433537.139"
"484","584","NIWO","2019-08","453305.047","4433116.906","7.32194936708861","18.951","3.83545272426741","0.104308390022676","0.895691609977324","3.87588228272106","3.63918420225437","0.545058668154152","0.86300628076856","0.60579747740715","0.870939023116833","6.08941398128899","0.60579747740715","3.864","6.333","NIWO 2019-08 453305.047 4433116.906"
"485","585","NIWO","2019-08","453724.471","4433267.545","5.75097612732096","10.153","2.33937926929659","0.145124716553288","0.854875283446712","2.60380166662314","2.26383069818655","0.430146006950394","0.933449600435583","0.504771170625004","0.785498541322708","6.14193835266396","0.504771170625004","3.579","5.29","NIWO 2019-08 453724.471 4433267.545"
"486","586","NIWO","2020-08","452194.764","4432907.626","4.22009045226131","14.745","3.25628600210485","0.0975056689342404","0.90249433106576","3.11136833300665","3.34631803096899","0.763231084463961","0.941282445509749","0.519033880423852","0.909437078920828","2.8483292703506","0.519033880423852","1.6175","4.115","NIWO 2020-08 452194.764 4432907.626"
"487","587","NIWO","2020-08","452315.392","4432606.622","6.33229770992366","12.166","2.84578149956931","0.108843537414966","0.891156462585034","3.27399828821653","3.36968397009114","0.561429475935807","1.19314118113068","0.538454406884841","0.86175223793304","3.71233057034005","0.538454406884841","3.862","6.43","NIWO 2020-08 452315.392 4432606.622"
"488","588","ONAQ","2017-06","368618.607","4446017.747","2.0114725848564","8.926","1.72894762616295","0.131519274376417","0.868480725623583","2.03974379708685","2.16419131946047","0.68862889363681","1.07650636880557","0.445820162913308","0.860854970565743","2.91335031576338","0.445820162913308","1.1","3.29","ONAQ 2017-06 368618.607 4446017.747"
"489","590","ONAQ","2017-06","369488.764","4447004.456","2.99769920844327","7.716","1.97595850052021","0.140589569160998","0.859410430839002","2.00051438604075","1.76133268805092","0.466166440639264","0.924557982185421","0.424899002498453","0.752883322353675","4.40331834880817","0.424899002498453","2.83","3.96","ONAQ 2017-06 369488.764 4447004.456"
"490","591","ONAQ","2017-06","370417.119","4446463.485","0.628776902887139","5.084","1.23624778574879","0.136054421768707","0.863945578231292","1.08117230969656","0.97712754369711","0.34422970925124","0.115546396107955","0.297218323673994","0.611653056569237","4.75122045601787","0.297218323673994","2.45","2.94","ONAQ 2017-06 370417.119 4446463.485"
"491","592","ONAQ","2017-06","371228.062","4448954.65","1.32274226804124","4.638","1.44788737440124","0.120181405895692","0.879818594104308","1.18570506529999","1.10526659696771","0.544763935811092","0.383013557418759","0.322012938204447","0.801453253931418","2.63168540033856","0.322012938204447","1.3225","2.22","ONAQ 2017-06 371228.062 4448954.65"
"492","593","ONAQ","2017-06","372578.62","4451146.002","1.0563641025641","3.402","1.49241224394159","0.115646258503401","0.884353741496599","0.985934599344013","0.843364544092564","0.402653006249891","0.528865486227711","0.257047939043598","0.630273658299314","3.34114782485166","0.257047939043598","1.69","2.32","ONAQ 2017-06 372578.62 4451146.002"
"493","596","ONAQ","2017-06","374648.373","4453184.982","0.34253470437018","2.665","1.1195821031484","0.117913832199546","0.882086167800453","0.573064894360292","0.713099290179686","0.524001047931139","0.239199114327953","0.245450567452423","0.727428835611915","0","0.245450567452423","0.7","1.45","ONAQ 2017-06 374648.373 4453184.982"
"494","605","OSBS","2017-09","400782.947","3285603.396","7.66315885416667","20.955","5.21423514087265","0.129251700680272","0.870748299319728","6.48953707194279","7.31229216597285","0.960676198697948","4.30812003350907","0.580947342861807","0.949937203592668","2.08137928187081","0.580947342861807","0.5975","4.255","OSBS 2017-09 400782.947 3285603.396"
"495","606","OSBS","2017-09","402493.753466466","3283503.99834412","3.21934334763949","16.692","2.32970598537232","0.306547619047619","0.693452380952381","4.96485687996148","5.65513285394516","0.859675688984479","0.0187627564304205","0.513800145431264","0.941074968842435","1.97022382960745","0.513800145431264","0.33","7.5","OSBS 2017-09 402493.753466466 3283503.99834412"
"496","607","OSBS","2017-09","402553.625","3284312.244","7.08043927648579","18.139","3.80303423303634","0.122448979591837","0.877551020408163","5.94326148342997","5.03702664700089","0.451240827326411","3.94608233143989","0.568811984393108","0.894883418106797","4.14468184026052","0.568811984393108","8.8","12.5","OSBS 2017-09 402553.625 3284312.244"
"497","608","OSBS","2017-09","404021.238","3285065.449","4.31530053191489","17.871","3.33353723152346","0.147392290249433","0.852607709750567","5.59593299674919","5.4624819250728","0.508694611683475","2.14830418410879","0.570845997946552","0.899423421874742","3.70987674169917","0.570845997946552","6.85","12.37","OSBS 2017-09 404021.238 3285065.449"
"498","609","OSBS","2017-09","404023.434","3285244.42","5.49801066666667","18.26","3.68311804074939","0.149659863945578","0.850340136054422","6.01827283970642","6.02123940579872","0.654468253021898",NA,"0.556585053787031","0.925093445147003","2.69569841842038","0.556585053787031","0.495","10.995","OSBS 2017-09 404023.434 3285244.42"
"499","610","OSBS","2017-09","404053.613","3286384.231","13.7379465648855","22.003","3.65197257574052","0.108843537414966","0.891156462585034","4.02356895459013","6.14812669145058","0.566652338774561","2.7729039103283","0.634102221464433","0.921698432847637","3.47550371029285","0.634102221464433","6.74","12.54","OSBS 2017-09 404053.613 3286384.231"
"500","611","OSBS","2017-09","404231.863","3285122.93","3.85493969849246","11.591","3.54409240440958","0.0975056689342404","0.90249433106576","3.68421407309686","2.74732284994989","0.347329555386936","1.73154068117614","0.487995902605808","0.81128243325601","5.46005821564197","0.487995902605808","6.7025","8.47","OSBS 2017-09 404231.863 3285122.93"
"501","612","OSBS","2017-09","404893.003","3284463.95","12.5174005037783","20.793","3.6632823674115","0.0997732426303855","0.900226757369615","6.70067017553564","7.48441576903116","0.644133596658437","3.28414811317682","0.484051985413288","0.94222782768675","2.48782670643677","0.484051985413288","0.51","15.19","OSBS 2017-09 404893.003 3284463.95"
