easting,northing,NLCD_code_plot,NLCD_plot_des,plotID,site,year,year_mo,mean.max.canopy.ht.aop,max.canopy.ht.aop,rumple.aop,deepgap.fraction.aop,cover.fraction.aop,top.rugosity.aop,vert.sd.aop,vertCV.aop,sd.sd.aop,entropy.aop,GFP.AOP.aop,VAI.AOP.aop,VCI.AOP.aop,q25.aop,q50.aop,latitude,longitude,NLCD_plot,NLCD_plot_Abb,shannon_exotic,evenness_exotic,nspp_exotic,shannon_notexotic,evenness_notexotic,nspp_notexotic,shannon_native,evenness_native,nspp_native,shannon_unknown,evenness_unknown,nspp_unknown,rel_cover_native,rel_cover_unknown,rel_cover_exotic,cover_native,cover_unknown,cover_exotic,rel_cover_notexotic,cover_notexotic,shannon_total,evenness_total,nspp_total,shannon_family,evenness_family,nfamilies,scale,invaded,turnover,nestedness,plotType,subtype,minElev,maxElev,slope,aspect,soilOrder
310539.651,4323607.178,41,"Deciduous forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species shed foliage simultaneously in response to seasonal change.",UKFS_024,UKFS,2018,2018-06,13.81698473,19.629,2.13140175,0.108843537,0.891156463,3.594166871,5.470797652,0.475757033,3.899369674,0.633455175,0.889228622,4.514786198,0.633455175,8.35,13.26,39.041003,-95.189125,"Deciduous Forest, Pasture/Hay",DPH,0,0,1,2.383142952,0.085112248,28,2.309833227,0.088839739,26,0.646090505,0.323045253,2,0.957991803,0.023565574,0.018442623,58.4375,1.4375,1.125,0.981557377,59.875,2.431106116,0.083831245,29,2.222240708,0.116960037,19,plot,invaded,0.782608696,0.053007743,distributed,basePlot,304.97,315.58,11.97,96.5,Inceptisols
462837.441,3646132.118,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",TALL_044,TALL,2016,2016-05,13.75545918,20.441,3.081089504,0.111111111,0.888888889,4.318965016,5.781183042,0.486985802,2.508601765,0.60865469,0.907010351,3.988282058,0.60865469,9.088,13.381,32.952869,-87.397606,"Deciduous Forest, Evergreen Forest, Mixed Forest",DEM,0.673011667,0.336505834,2,3.074950126,0.043309157,71,3.005431647,0.04355698,69,0.532095533,0.266047767,2,0.952580195,0.040446304,0.006973501,28.45833333,1.208333333,0.208333333,0.993026499,29.66666667,3.099777215,0.042462702,73,2.525781072,0.093547447,27,plot,invaded,0.845360825,0.022729628,tower,basePlot,122.3,134.38,12.79,16,Entisols
404053.613,3286384.231,90,Woody wetlands: areas where forest or shrubland vegetation accounts for greater than 20% of vegetative cover and the soil or substrate is periodically saturated with or covered with water.,OSBS_017,OSBS,2017,2017-09,13.73794656,22.003,3.651972576,0.108843537,0.891156463,4.023568955,6.148126691,0.566652339,2.77290391,0.634102221,0.921698433,3.47550371,0.634102221,6.74,12.54,29.703872,-81.991845,"Emergent Herbaceous Wetlands, Evergreen Forest, Woody Wetlands",EHEW,0,0,0,1.405855657,0.061124159,23,1.3880132,0.063091509,22,0,0,1,0.996636771,0.003363229,0,37.04166667,0.125,0,1,37.16666667,1.405855657,0.061124159,23,1.352407907,0.090160527,15,plot,not_invaded,0.828571429,0.029696288,distributed,basePlot,26.05,31,0,0,Histosols
309253.227,4325317.681,41,"Deciduous forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species shed foliage simultaneously in response to seasonal change.",UKFS_021,UKFS,2017,2017-06,13.686125,24.754,2.407033472,0.111111111,0.888888889,5.215612145,5.506036993,0.419515848,1.784930253,0.65371686,0.894885856,5.628725289,0.65371686,10.175,13.21,39.056126,-95.204458,"Deciduous Forest, Pasture/Hay",DPH,0.381675401,0.09541885,4,2.457104804,0.044674633,55,2.445589412,0.046143196,53,0,0,1,0.961775878,0.001661918,0.036562203,84.39583333,0.145833333,3.208333333,0.96345515,84.58333333,2.538062115,0.043018002,59,2.345126461,0.065142402,36,plot,invaded,0.736220472,0.042657415,distributed,basePlot,304.6,320.04,13.6,359.9,Inceptisols
309857.15,4323696.422,41,"Deciduous forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species shed foliage simultaneously in response to seasonal change.",UKFS_032,UKFS,2017,2017-06,13.53007161,17.535,2.374144413,0.113378685,0.886621315,3.458313051,5.202285933,0.437731626,3.130542498,0.53220426,0.886256548,4.272033328,0.53220426,9.22,14.26,39.041659,-95.197031,"Deciduous Forest, Pasture/Hay",DPH,0.262674215,0.131337108,2,2.677261719,0.044621029,60,2.567406523,0.045846545,56,0.669126095,0.167281524,4,0.917097374,0.054786024,0.028116601,92.41666667,5.520833333,2.833333333,0.971883399,97.9375,2.737504788,0.044153303,62,2.297252762,0.082044741,28,plot,invaded,0.755172414,0.047055998,tower,basePlot,297.77,306.22,4.8,79.6,Inceptisols
299360.969,5040854.208,90,Woody wetlands: areas where forest or shrubland vegetation accounts for greater than 20% of vegetative cover and the soil or substrate is periodically saturated with or covered with water.,TREE_002,TREE,2019,2019-06,13.49339447,20.74,2.635287967,0.097505669,0.902494331,4.252143176,5.431254546,0.53225772,1.661237051,0.681985684,0.87872281,5.840991412,0.681985684,5.912,10.351,45.492352,-89.567786,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands",DEMW,0,0,0,2.604904437,0.078936498,33,2.549729908,0.091061782,28,1.303092404,0.260618481,5,0.986342944,0.013657056,0,40.625,0.5625,0,1,41.1875,2.604904437,0.078936498,33,2.311277791,0.128404322,18,plot,not_invaded,0.823529412,0.045466221,distributed,basePlot,454.96,461.21,0,0,Alfisols
309761.214,4324146.927,41,"Deciduous forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species shed foliage simultaneously in response to seasonal change.",UKFS_012,UKFS,2018,2018-06,13.46569925,18.065,1.607510821,0.095238095,0.904761905,2.486096248,4.473380665,0.391819991,1.795503365,0.575619173,0.871752531,4.848949821,0.575619173,10.12,12.25,39.045695,-95.198264,"Deciduous Forest, Pasture/Hay",DPH,0.584035381,0.19467846,3,2.800009348,0.051852025,54,2.789941488,0.053652721,52,0.693147181,0.34657359,2,0.981923355,0.001928175,0.01614847,84.875,0.166666667,1.395833333,0.98385153,85.04166667,2.846869591,0.049945081,57,2.528806337,0.093659494,27,plot,invaded,0.749019608,0.043188184,distributed,basePlot,312.06,320.78,3.38,270,Inceptisols
542405.838,4134973.348,41,"Deciduous forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species shed foliage simultaneously in response to seasonal change.",MLBS_024,MLBS,2017,2017-08,13.36500756,14.895,1.126318583,0.099773243,0.900226757,0.690450879,4.019121802,0.350678915,2.554241093,0.406771355,0.839948194,5.448733157,0.406771355,12.1,13.09,37.360507,-80.521133,Deciduous Forest,D,0,0,1,2.53920023,0.051820413,49,2.293470491,0.050966011,45,1.067164387,0.266791097,4,0.666666667,0.275426875,0.057906459,37.41666667,15.45833333,3.25,0.942093541,52.875,2.61333192,0.052266638,50,2.27947393,0.091178957,25,plot,invaded,0.75177305,0.050486837,distributed,basePlot,1288.99,1296.79,0,0,Ultisols
309224.845,4325138.626,41,"Deciduous forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species shed foliage simultaneously in response to seasonal change.",UKFS_005,UKFS,2020,2020-06,13.36424936,18.149,2.006450904,0.108843537,0.891156463,2.672097243,4.189551243,0.401849807,1.064649779,0.629006378,0.831469059,6.92991426,0.629006378,7.5775,10.95,39.054507,-95.204735,"Deciduous Forest, Pasture/Hay",DPH,1.102428806,0.220485761,5,2.754556121,0.039921103,69,2.686062832,0.041969732,64,1.121734202,0.22434684,5,0.965881952,0.020470829,0.013647219,58.97916667,1.25,0.833333333,0.986352781,60.22916667,2.804167002,0.037894149,74,2.231674906,0.069739841,32,plot,invaded,0.765217391,0.040538004,distributed,basePlot,315.89,319.95,1.95,357,Inceptisols
408881.346,3285002.118,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",OSBS_010,OSBS,2018,2018-09,13.31850769,23.087,2.59216547,0.115646259,0.884353741,5.989028407,7.000635634,0.631352303,2.367336943,0.657170029,0.917949719,3.891820298,0.657170029,6.5675,10.385,29.691764,-81.941828,"Emergent Herbaceous Wetlands, Evergreen Forest, Woody Wetlands",EHEW,0,0,0,0.715698059,0.06506346,11,0.67351865,0.074835406,9,0.693147181,0.34657359,2,0.992932862,0.007067138,0,17.5625,0.125,0,1,17.6875,0.715698059,0.06506346,11,0.513858411,0.085643069,6,plot,not_invaded,0.769230769,0.114490161,distributed,basePlot,38.11,41.7,1.43,6,Entisols
307086.124,5122645.862,90,Woody wetlands: areas where forest or shrubland vegetation accounts for greater than 20% of vegetative cover and the soil or substrate is periodically saturated with or covered with water.,UNDE_023,UNDE,2016,2016-08,13.24359649,21.724,2.32426116,0.095238095,0.904761905,3.329312794,5.571697836,0.560157088,2.641601471,0.635544537,0.916859866,3.722530849,0.635544537,6.3175,11.06,46.230008,-89.501807,"Deciduous Forest, Mixed Forest, Woody Wetlands",DMW,1.511972534,0.251995422,6,3.006125696,0.041751746,72,2.952250862,0.046861125,63,1.987692346,0.248461543,8,0.977305649,0.010622887,0.012071463,42.16666667,0.458333333,0.520833333,0.987940183,42.66666667,3.053372064,0.039145796,78,2.508439513,0.086497914,29,plot,invaded,0.825396825,0.035753245,distributed,basePlot,516.4,522.16,4.52,10.4,Histosols
321693.01,4096518.103,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",TEAK_045,TEAK,2017,2017-07,13.20137913,48.282,5.382111008,0.108843537,0.891156463,14.76831919,11.78328787,0.642831263,4.905676758,0.833775297,0.941385434,6.189889795,0.833775297,8.455,17.35,36.997917,-119.00382,"Evergreen Forest, Shrub/Scrub",ESS,0,0,0,2.850853819,0.101816208,28,2.598840225,0.118129101,22,1.573931153,0.262321859,6,0.871287129,0.128712871,0,3.666666667,0.541666667,0,1,4.208333333,2.850853819,0.101816208,28,2.372146825,0.158143122,15,plot,not_invaded,0.810810811,0.099827487,tower,basePlot,2133.95,2141.18,4.46,315,Entisols
725254.921,4706552.291,41,"Deciduous forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species shed foliage simultaneously in response to seasonal change.",HARV_002,HARV,2017,2017-07,13.18693165,24.824,4.025693932,0.10430839,0.89569161,5.65441842,7.212939992,0.689586187,3.362863971,0.66612341,0.939439341,3.044092181,0.66612341,4.81,10.36,42.478565,-72.259572,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands",DEMW,0,0,0,2.846271415,0.08132204,35,2.737478884,0.091249296,30,1.392532611,0.278506522,5,0.962861073,0.037138927,0,14.58333333,0.5625,0,1,15.14583333,2.846271415,0.08132204,35,2.16420029,0.113905278,19,plot,not_invaded,0.605128205,0.089316239,distributed,basePlot,187.13,201.62,10.2,119,Inceptisols
741569.77,3454809.335,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",JERC_031,JERC,2018,2018-09,13.13319847,23.782,3.168951468,0.108843537,0.891156463,8.678038992,7.819644441,0.527779819,3.078959289,0.592911466,0.931172244,3.359936126,0.592911466,12.2725,17.545,31.202453,-84.464587,"Cultivated Crops, Deciduous Forest, Evergreen Forest, Mixed Forest",CDEM,0,0,0,2.562220838,0.071172801,36,2.535131208,0.074562683,34,0,0,1,0.997116078,0.002883922,0,86.4375,0.25,0,1,87,2.562220838,0.071172801,36,1.811291264,0.120752751,15,plot,not_invaded,0.839694656,0.019049738,distributed,basePlot,42.24,45.02,0,0,Ultisols
727686.891,4701485.414,41,"Deciduous forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species shed foliage simultaneously in response to seasonal change.",HARV_018,HARV,2017,2017-07,13.07313265,27.407,7.175022571,0.111111111,0.888888889,7.853408131,8.587818836,0.828180849,4.818432416,0.664198926,0.949580428,2.987850051,0.664198926,3.3,8.06,42.432275,-72.232028,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands",DEMW,0,0,0,2.392957632,0.052020818,46,2.301938528,0.057548463,40,1.586525174,0.264420862,6,0.97766323,0.02233677,0,59.27083333,1.354166667,0,1,60.625,2.392957632,0.052020818,46,1.895735026,0.086169774,22,plot,not_invaded,0.712401055,0.037598945,distributed,basePlot,226.36,234.54,1.72,314,Inceptisols
310539.651,4323607.178,41,"Deciduous forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species shed foliage simultaneously in response to seasonal change.",UKFS_024,UKFS,2017,2017-06,13.06705913,19.523,2.449533197,0.117913832,0.882086168,3.901625306,4.744314419,0.388581355,0.224811997,0.619717536,0.866331753,5.566252455,0.619717536,10.63,13.36,39.041003,-95.189125,"Deciduous Forest, Pasture/Hay",DPH,1.031998092,0.257999523,4,2.300609155,0.046012183,50,2.265915124,0.04821096,47,0.506260842,0.168753614,3,0.982222222,0.008641975,0.009135802,82.875,0.729166667,0.770833333,0.990864198,83.60416667,2.341010974,0.043352055,54,2.224248049,0.082379557,27,plot,invaded,0.721804511,0.041773763,distributed,basePlot,304.97,315.58,11.97,96.5,Inceptisols
309224.845,4325138.626,41,"Deciduous forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species shed foliage simultaneously in response to seasonal change.",UKFS_005,UKFS,2018,2018-06,12.979289,18.204,1.982260411,0.113378685,0.886621315,2.771411861,4.406883624,0.414067116,2.15538208,0.614091996,0.851512432,5.623562967,0.614091996,7.8,11.32,39.054507,-95.204735,"Deciduous Forest, Pasture/Hay",DPH,1.269694668,0.211615778,6,2.718746662,0.046874942,58,2.676203872,0.048658252,55,0.686961577,0.343480788,2,0.971568328,0.008254356,0.020177316,66.20833333,0.5625,1.375,0.979871912,66.9375,2.788117207,0.043564331,64,2.34876394,0.08099186,29,plot,invaded,0.771043771,0.045172445,distributed,basePlot,315.89,319.95,1.95,357,Inceptisols
424695.79,3600535.291,90,Woody wetlands: areas where forest or shrubland vegetation accounts for greater than 20% of vegetative cover and the soil or substrate is periodically saturated with or covered with water.,DELA_037,DELA,2016,2016-06,12.96471684,23.36,2.61242933,0.111111111,0.888888889,4.711367026,5.066100253,0.443008462,1.306385395,0.674144407,0.853787406,7.849483556,0.674144407,7.755,11.2005,32.539627,-87.801968,"Evergreen Forest, Woody Wetlands",EW,1.491419447,0.298283889,5,2.695816279,0.053916326,50,2.572374401,0.058463055,44,1.276208998,0.319052249,4,0.943436499,0.033084312,0.023479189,18.41666667,0.645833333,0.458333333,0.976620616,19.14583333,2.778572797,0.050519505,55,2.558199555,0.073091416,35,plot,invaded,0.865979381,0.019382171,tower,basePlot,23.95,27.09,0,0,Ultisols
309493.721,4323730.111,41,"Deciduous forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species shed foliage simultaneously in response to seasonal change.",UKFS_020,UKFS,2018,2018-06,12.94995385,18.492,1.731907545,0.115646259,0.884353741,2.53162332,4.004824936,0.360554915,2.048168501,0.599052532,0.836928505,6.656529824,0.599052532,9.09,11.93,39.041883,-95.201236,"Deciduous Forest, Pasture/Hay",DPH,0,0,1,2.32408161,0.086077097,27,2.259578892,0.090383156,25,0.264052052,0.132026026,2,0.973090278,0.0234375,0.003472222,70.0625,1.6875,0.25,0.996527778,71.75,2.339141126,0.083540755,28,2.026178609,0.10130893,20,plot,invaded,0.750929368,0.058729723,distributed,basePlot,304.05,316.86,8.87,270,Inceptisols
742889.908,3454029.888,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",JERC_008,JERC,2018,2018-09,12.90352897,23.029,2.272709089,0.099773243,0.900226757,9.091522314,7.667357054,0.554402947,2.079604516,0.636692646,0.922336824,3.580479424,0.636692646,8.47,16.255,31.195154,-84.450932,"Cultivated Crops, Deciduous Forest, Evergreen Forest, Mixed Forest",CDEM,1.080933206,0.270233302,4,3.714964942,0.028358511,131,3.577583819,0.032230485,111,2.699677249,0.142088276,19,0.95145287,0.031183558,0.017363572,55.9375,1.833333333,1.020833333,0.983009709,59.0625,3.756294467,0.027824403,135,2.209950748,0.06314145,35,plot,invaded,0.834507042,0.027359233,distributed,basePlot,45.33,47.8,0,0,Ultisols
309761.214,4324146.927,41,"Deciduous forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species shed foliage simultaneously in response to seasonal change.",UKFS_012,UKFS,2017,2017-06,12.83093418,17.14,1.870093941,0.10430839,0.89569161,2.450000049,3.554212071,0.295804085,1.963896883,0.545321373,0.828642429,6.337502875,0.545321373,10.54,12.65,39.045695,-95.198264,"Deciduous Forest, Pasture/Hay",DPH,1.355531695,0.225921949,6,2.680619792,0.044676997,60,2.657854377,0.047461685,56,0.859967281,0.28665576,3,0.982480315,0.004330709,0.013188976,103.9791667,0.458333333,1.395833333,0.986816214,104.4791667,2.733316154,0.041413881,66,2.362343541,0.073823236,32,plot,invaded,0.779089376,0.03896618,distributed,basePlot,312.06,320.78,3.38,270,Inceptisols
479192.127,7230113.172,41,"Deciduous forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species shed foliage simultaneously in response to seasonal change.",BONA_007,BONA,2018,2018-07,12.76710433,15.738,1.456275543,0.108843537,0.891156463,1.104646523,4.114062449,0.391517761,2.144413745,0.496402814,0.868374439,4.502054567,0.496402814,10.0975,11.88,65.193678,-147.444473,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands",DEMW,0,0,0,2.162828609,0.120157145,18,2.103859047,0.123756415,17,0,0,1,0.978276611,0.021723389,0,8.44375,0.1875,0,1,8.63125,2.162828609,0.120157145,18,1.580909027,0.158090903,10,plot,not_invaded,0.75308642,0.059997692,distributed,basePlot,395.69,405.68,0.86,0.7,Inceptisols
307535.58,5123516.111,43,"Mixed forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. Neither deciduous nor evergreen species are greater than 75% of total tree cover.",UNDE_017,UNDE,2020,2020-07,12.76628061,20.071,2.380585882,0.111111111,0.888888889,4.122254254,4.909185082,0.547253884,1.126353997,0.665887444,0.85745472,6.415786454,0.665887444,5.14,8.49,46.23796,-89.496339,"Deciduous Forest, Mixed Forest, Woody Wetlands",DMW,0.523586337,0.261793169,2,2.998315392,0.056571989,53,2.8689204,0.062367835,46,1.601734743,0.228819249,7,0.93015873,0.045502646,0.024338624,18.3125,0.895833333,0.479166667,0.975661376,19.20833333,3.052558699,0.055501067,55,2.512938566,0.100517543,25,plot,invaded,0.696969697,0.075757576,distributed,basePlot,521.44,524.99,3.99,314.46,Inceptisols
460107.345,3646488.98,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",TALL_020,TALL,2016,2016-05,12.73318041,28.214,6.394443064,0.076190476,0.923809524,10.23020464,10.93428317,0.762883266,5.461651685,0.537783848,0.962738151,2.188631653,0.537783848,0.6925,20.027,32.955991,-87.42683,"Deciduous Forest, Evergreen Forest, Mixed Forest",DEM,0,0,1,2.48950787,0.059273997,42,2.399707929,0.059992698,40,0.085915501,0.042957751,2,0.93485342,0.064060803,0.001085776,35.875,2.458333333,0.041666667,0.998914224,38.33333333,2.495300931,0.058030254,43,2.152488333,0.097840379,22,plot,invaded,0.774410774,0.045964561,distributed,basePlot,116.98,134.4,5.37,16.1,Entisols
299684.194,4101165.058,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",SOAP_031,SOAP,2017,2017-06,12.69351005,48.959,5.215351497,0.097505669,0.902494331,12.26462365,12.38617991,0.724663857,2.793756019,0.834964645,0.948014611,5.513680731,0.834964645,8.205,13.51,37.035342,-119.252227,"Evergreen Forest, Shrub/Scrub",ESS,1.214566224,0.121456622,10,1.345586517,0.025876664,52,1.288542869,0.028011801,46,1.569157332,0.261526222,6,0.900876859,0.008768586,0.090354556,49.22916667,0.479166667,4.9375,0.909645444,49.70833333,1.637105606,0.026404929,62,1.389259226,0.049616401,28,plot,invaded,0.750988142,0.117761858,tower,basePlot,1103.49,1117.76,17.22,170,Alfisols
542405.524,4134855.841,41,"Deciduous forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species shed foliage simultaneously in response to seasonal change.",MLBS_011,MLBS,2017,2017-08,12.55392895,14.557,1.212786474,0.138321995,0.861678005,1.051563045,3.510182677,0.333011142,2.069559458,0.507048332,0.793893365,6.922638224,0.507048332,8.39,12.03,37.359448,-80.521143,Deciduous Forest,D,0,0,1,2.531490391,0.04776397,53,2.442812335,0.049853313,49,0.682243034,0.170560758,4,0.964768056,0.034057546,0.001174398,34.22916667,1.208333333,0.041666667,0.998825602,35.4375,2.537614786,0.046992866,54,2.208520738,0.081797064,27,plot,invaded,0.768817204,0.064192504,distributed,basePlot,1279.95,1286.75,2.92,295,Ultisols
404893.003,3284463.95,52,"Shrub/scrub: areas dominated by shrubs less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation. This class includes true shrubs, young trees in an early successional stage, or trees stunted from environmental conditions.",OSBS_006,OSBS,2017,2017-09,12.5174005,20.793,3.663282367,0.099773243,0.900226757,6.700670176,7.484415769,0.644133597,3.284148113,0.484051985,0.942227828,2.487826706,0.484051985,0.51,15.19,29.686609,-81.983001,"Emergent Herbaceous Wetlands, Evergreen Forest, Woody Wetlands",EHEW,0,0,0,2.398799906,0.049974998,48,2.346573484,0.051012467,46,0.691761499,0.345880749,2,0.985328185,0.014671815,0,26.58333333,0.395833333,0,1,26.97916667,2.398799906,0.049974998,48,1.641846373,0.082092319,20,plot,not_invaded,0.749262537,0.076199475,distributed,basePlot,32.44,33.37,1.43,25,Entisols
423074.016,3599126.98,90,Woody wetlands: areas where forest or shrubland vegetation accounts for greater than 20% of vegetative cover and the soil or substrate is periodically saturated with or covered with water.,DELA_021,DELA,2015,2015-07,12.4984264,21.87,2.320950553,0.106575964,0.893424036,3.53403637,4.828610094,0.458872728,1.604838451,0.641854061,0.885755332,5.297627009,0.641854061,7.6525,10.9,32.526812,-87.819123,"Evergreen Forest, Woody Wetlands",EW,1.253272736,0.313318184,4,2.911339789,0.069317614,42,2.869744948,0.071743624,40,0.636514168,0.318257084,2,0.95709571,0.01320132,0.02970297,18.125,0.25,0.5625,0.97029703,18.375,2.995798416,0.065126053,46,2.778536835,0.081721672,34,plot,invaded,0.805620609,0.040104298,distributed,basePlot,21.74,23.24,0.06,195,Entisols
401562.68,3285843.578,90,Woody wetlands: areas where forest or shrubland vegetation accounts for greater than 20% of vegetative cover and the soil or substrate is periodically saturated with or covered with water.,OSBS_009,OSBS,2018,2018-09,12.47213995,32.1,4.666997464,0.108843537,0.891156463,9.359150501,9.392804209,0.890970591,3.710962107,0.706769826,0.95441353,3.074234502,0.706769826,2.63,6.87,29.698798,-82.017543,"Emergent Herbaceous Wetlands, Evergreen Forest, Woody Wetlands",EHEW,0,0,0,2.406827886,0.068766511,35,2.348046201,0.078268207,30,1.494365083,0.298873017,5,0.986853637,0.013146363,0,23.45833333,0.3125,0,1,23.77083333,2.406827886,0.068766511,35,2.323459244,0.089363817,26,plot,not_invaded,0.774193548,0.063487611,distributed,basePlot,25.72,31.45,1.15,180,Entisols
576312.967,5076784.597,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",WREF_022,WREF,2018,2018-07,12.45287949,33.458,4.810751498,0.115646259,0.884353741,6.274873221,6.276161423,0.711337151,1.495015359,0.705767555,0.943134602,4.374021344,0.705767555,3.96,7.89,45.8404,-122.017276,Evergreen Forest,E,0,0,0,1.722034748,0.156548613,11,1.722034748,0.156548613,11,0,0,0,1,0,0,33.0625,0,0,1,33.0625,1.722034748,0.156548613,11,0.992664832,0.165444139,6,plot,not_invaded,0.803571429,0.042582418,distributed,basePlot,610.25,615.32,2.63,101,
423074.016,3599126.98,90,Woody wetlands: areas where forest or shrubland vegetation accounts for greater than 20% of vegetative cover and the soil or substrate is periodically saturated with or covered with water.,DELA_021,DELA,2016,2016-06,12.42958228,21.668,2.330738579,0.10430839,0.89569161,3.543319953,5.067581633,0.506280582,1.140384025,0.66478186,0.888023201,5.168575572,0.66478186,6.651,9.997,32.526812,-87.819123,"Evergreen Forest, Woody Wetlands",EW,0.918427785,0.306142595,3,2.628181906,0.071031943,37,2.48710547,0.075366832,33,0.898945684,0.224736421,4,0.917639828,0.067609096,0.014751076,31.10416667,2.291666667,0.5,0.985248924,33.39583333,2.679799948,0.066994999,40,2.460729043,0.094643425,26,plot,invaded,0.753623188,0.05696177,distributed,basePlot,21.74,23.24,0.06,195,Entisols
728795.047,4700495.504,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",HARV_030,HARV,2018,2018-07,12.34325,27.236,4.489839898,0.138321995,0.861678005,5.867454147,6.254614631,0.629133722,2.87043609,0.582881863,0.918125808,5.195694122,0.582881863,6.91,8.06,42.423045,-72.218966,"Deciduous Forest, Evergreen Forest, Mixed Forest, Woody Wetlands",DEMW,0,0,0,2.103767075,0.175313923,12,1.944470934,0.194447093,10,0.376770161,0.188385081,2,0.728813559,0.271186441,0,5.375,2,0,1,7.375,2.103767075,0.175313923,12,1.87066927,0.187066927,10,plot,not_invaded,0.821428571,0.097926267,distributed,basePlot,164.07,176.86,9.65,340,Entisols
742588.044,3453518.981,42,"Evergreen forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species maintain their leaves all year. Canopy is never without green foliage.",JERC_015,JERC,2018,2018-09,12.25868593,26.533,4.822253131,0.097505669,0.902494331,9.319786985,7.362346818,0.431506357,4.391680716,0.612142824,0.924388879,4.233927962,0.612142824,15.425,19.31,31.190611,-84.454221,"Cultivated Crops, Deciduous Forest, Evergreen Forest, Mixed Forest",CDEM,0,0,0,3.214852479,0.060657594,53,3.205045549,0.061635491,52,0,0,1,0.997375328,0.002624672,0,95,0.25,0,1,95.25,3.214852479,0.060657594,53,2.028847456,0.135256497,15,plot,not_invaded,0.837944664,0.040573854,distributed,basePlot,47.3,49.57,0,0,Ultisols
309493.721,4323730.111,41,"Deciduous forest: areas dominated by trees generally greater than 5 meters tall, and greater than 20% of total vegetation cover. More than 75% of the tree species shed foliage simultaneously in response to seasonal change.",UKFS_020,UKFS,2017,2017-06,12.20975949,17.008,2.015283335,0.10430839,0.89569161,2.855479034,4.400273474,0.425065763,1.374651863,0.599611306,0.85464858,5.493740386,0.599611306,8.04,11.54,39.041883,-95.201236,"Deciduous Forest, Pasture/Hay",DPH,0.376770161,0.188385081,2,2.52550392,0.046768591,54,2.514470705,0.048355206,52,0,0,0,0.996560619,0,0.003439381,96.58333333,0,0.333333333,0.996567997,96.79166667,2.54103085,0.045375551,56,2.238533907,0.074617797,30,plot,invaded,0.655555556,0.113961173,distributed,basePlot,304.05,316.86,8.87,270,Inceptisols
